ID	PRIMER	BARCODE	ERROR
SRR1383456.8253	IGHV_2		0.0
SRR1383456.8226	IGHV_30		0.0
SRR1383456.8300	IGHV_14		0.0
SRR1383456.8249	IGHV_2		0.0
SRR1383456.8323	IGHV_2		0.0
SRR1383456.8378	IGHV_2		0.0
SRR1383456.8360	IGHV_11		0.0
SRR1383456.8347	IGHV_7		0.0
SRR1383456.8381	IGHV_6		0.0
SRR1383456.8256	IGHV_2		0.0
SRR1383456.8353	IGHV_40		0.0
SRR1383456.8383	IGHV_2		0.0
SRR1383456.8388	IGHV_33		0.0
SRR1383456.8336	IGHV_38		0.0
SRR1383456.8389	IGHV_2		0.0
SRR1383456.8430	IGHV_1		0.0
SRR1383456.8467	IGHV_7		0.0
SRR1383456.8461	IGHV_11		0.0
SRR1383456.8407	IGHV_3		0.0
SRR1383456.8486	IGHV_32		0.0
SRR1383456.8352	IGHV_13		0.04166666666666663
SRR1383456.8419	IGHV_2		0.0
SRR1383456.8487	IGHV_14		0.0
SRR1383456.8359	IGHV_13		0.04166666666666663
SRR1383456.8540	IGHV_13		0.04166666666666663
SRR1383456.8477	IGHV_2		0.0
SRR1383456.8541	IGHV_44		0.0
SRR1383456.8537	IGHV_14		0.0
SRR1383456.8562	IGHV_27		0.17391304347826086
SRR1383456.8526	IGHV_12		0.0
SRR1383456.8489	IGHV_14		0.0
SRR1383456.8600	IGHV_2		0.0
SRR1383456.8575	IGHV_10		0.0
SRR1383456.8578	IGHV_44		0.0
SRR1383456.8592	IGHV_15		0.0
SRR1383456.8639	IGHV_2		0.0
SRR1383456.8580	IGHV_27		0.0
SRR1383456.8694	IGHV_2		0.0
SRR1383456.8624	IGHV_30		0.0
SRR1383456.8534	IGHV_2		0.0
SRR1383456.8686	IGHV_2		0.04347826086956519
SRR1383456.8623	IGHV_32		0.0
SRR1383456.8662	IGHV_37		0.35
SRR1383456.8765	IGHV_32		0.0
SRR1383456.8725	IGHV_2		0.0
SRR1383456.8741	IGHV_42		0.0
SRR1383456.8445	IGHV_2		0.04347826086956519
SRR1383456.8754	IGHV_12		0.0
SRR1383456.8707	IGHV_32		0.0
SRR1383456.8664	IGHV_2		0.0
SRR1383456.8767	IGHV_14		0.0
SRR1383456.8569	IGHV_3		0.0
SRR1383456.8608	IGHV_2		0.0
SRR1383456.8649	IGHV_10		0.0
SRR1383456.8700	IGHV_36		0.04166666666666663
SRR1383456.8783	IGHV_26		0.0
SRR1383456.8794	IGHV_2		0.0
SRR1383456.8795	IGHV_10		0.17391304347826086
SRR1383456.8743	IGHV_36		0.04166666666666663
SRR1383456.8808	IGHV_27		0.0
SRR1383456.8787	IGHV_22		0.04166666666666663
SRR1383456.8811	IGHV_2		0.0
SRR1383456.8810	IGHV_3		0.0
SRR1383456.8789	IGHV_2		0.0
SRR1383456.8827	IGHV_32		0.04347826086956519
SRR1383456.8772	IGHV_15		0.04166666666666663
SRR1383456.8868	IGHV_2		0.0
SRR1383456.8813	IGHV_32		0.04347826086956519
SRR1383456.8860	IGHV_2		0.0
SRR1383456.8781	IGHV_1		0.0
SRR1383456.8833	IGHV_33		0.04347826086956519
SRR1383456.8872	IGHV_1		0.13636363636363635
SRR1383456.8882	IGHV_14		0.0
SRR1383456.8865	IGHV_44		0.0
SRR1383456.8910	IGHV_21		0.04166666666666663
SRR1383456.8863	IGHV_2		0.0
SRR1383456.9027	IGHV_4		0.0
SRR1383456.8890	IGHV_41		0.0
SRR1383456.8907	IGHV_30		0.0
SRR1383456.9065	IGHV_10		0.0
SRR1383456.8959	IGHV_27		0.13043478260869568
SRR1383456.8915	IGHV_32		0.0
SRR1383456.9102	IGHV_16		0.0
SRR1383456.9047	IGHV_41		0.0
SRR1383456.8919	IGHV_17		0.04761904761904767
SRR1383456.9171	IGHV_2		0.0
SRR1383456.9201	IGHV_2		0.0
SRR1383456.9294	IGHV_3		0.0
SRR1383456.9228	IGHV_17		0.0
SRR1383456.9233	IGHV_2		0.0
SRR1383456.9207	IGHV_44		0.0
SRR1383456.9295	IGHV_17		0.09523809523809523
SRR1383456.9122	IGHV_2		0.0
SRR1383456.9273	IGHV_4		0.0
SRR1383456.9349	IGHV_14		0.0
SRR1383456.9312	IGHV_40		0.04166666666666663
SRR1383456.9365	IGHV_2		0.0
SRR1383456.9389	IGHV_2		0.0
SRR1383456.9127	IGHV_2		0.04347826086956519
SRR1383456.9313	IGHV_2		0.0
SRR1383456.9260	IGHV_11		0.0
SRR1383456.9397	IGHV_3		0.0
SRR1383456.9400	IGHV_14		0.0
SRR1383456.9291	IGHV_35		0.04761904761904767
SRR1383456.9464	IGHV_2		0.0
SRR1383456.9378	IGHV_14		0.045454545454545414
SRR1383456.9454	IGHV_13		0.04166666666666663
SRR1383456.9508	IGHV_14		0.0
SRR1383456.9391	IGHV_2		0.0
SRR1383456.9322	IGHV_36		0.04166666666666663
SRR1383456.9451	IGHV_32		0.0
SRR1383456.9497	IGHV_44		0.0
SRR1383456.9509	IGHV_40		0.04166666666666663
SRR1383456.9480	IGHV_33		0.0
SRR1383456.9518	IGHV_3		0.6923076923076923
SRR1383456.9561	IGHV_2		0.0
SRR1383456.9579	IGHV_15		0.0
SRR1383456.9538	IGHV_2		0.0
SRR1383456.9519	IGHV_2		0.0
SRR1383456.9570	IGHV_22		0.04166666666666663
SRR1383456.9564	IGHV_12		0.0
SRR1383456.9506	IGHV_2		0.0
SRR1383456.9515	IGHV_2		0.0
SRR1383456.9567	IGHV_14		0.0
SRR1383456.9636	IGHV_2		0.0
SRR1383456.9568	IGHV_26		0.0
SRR1383456.9643	IGHV_44		0.0
SRR1383456.9640	IGHV_2		0.0
SRR1383456.9621	IGHV_2		0.0
SRR1383456.9594	IGHV_27		0.13043478260869568
SRR1383456.9654	IGHV_2		0.0
SRR1383456.9645	IGHV_14		0.0
SRR1383456.9657	IGHV_2		0.0
SRR1383456.9620	IGHV_36		0.08333333333333337
SRR1383456.9681	IGHV_14		0.0
SRR1383456.9574	IGHV_36		0.0
SRR1383456.9683	IGHV_2		0.0
SRR1383456.9711	IGHV_36		0.0
SRR1383456.9694	IGHV_42		0.0
SRR1383456.9737	IGHV_1		0.13636363636363635
SRR1383456.9732	IGHV_30		0.04347826086956519
SRR1383456.9576	IGHV_2		0.08695652173913049
SRR1383456.9685	IGHV_22		0.04166666666666663
SRR1383456.9701	IGHV_37		0.7
SRR1383456.9746	IGHV_22		0.04166666666666663
SRR1383456.9738	IGHV_12		0.0
SRR1383456.9740	IGHV_11		0.0
SRR1383456.9760	IGHV_2		0.0
SRR1383456.9713	IGHV_2		0.0
SRR1383456.9761	IGHV_32		0.0
SRR1383456.9766	IGHV_1		0.18181818181818177
SRR1383456.9736	IGHV_10		0.0
SRR1383456.9795	IGHV_2		0.0
SRR1383456.9725	IGHV_30		0.0
SRR1383456.9781	IGHV_2		0.0
SRR1383456.9807	IGHV_15		0.0
SRR1383456.9818	IGHV_26		0.0
SRR1383456.9783	IGHV_22		0.04166666666666663
SRR1383456.9817	IGHV_16		0.04166666666666663
SRR1383456.9763	IGHV_15		0.04166666666666663
SRR1383456.9805	IGHV_2		0.0
SRR1383456.9822	IGHV_3		0.0
SRR1383456.9834	IGHV_27		0.13043478260869568
SRR1383456.9869	IGHV_40		0.0
SRR1383456.9919	IGHV_7		0.0
SRR1383456.9906	IGHV_4		0.0
SRR1383456.9895	IGHV_38		0.0
SRR1383456.9907	IGHV_26		0.0
SRR1383456.9910	IGHV_38		0.09523809523809523
SRR1383456.9936	IGHV_34		0.6153846153846154
SRR1383456.9924	IGHV_4		0.0
SRR1383456.9926	IGHV_2		0.0
SRR1383456.9905	IGHV_12		0.04166666666666663
SRR1383456.9930	IGHV_21		0.0
SRR1383456.9965	IGHV_2		0.04347826086956519
SRR1383456.9987	IGHV_13		0.04166666666666663
SRR1383456.9993	IGHV_3		0.0
SRR1383456.9918	IGHV_27		0.13043478260869568
SRR1383456.10003	IGHV_2		0.0
SRR1383456.9969	IGHV_2		0.0
SRR1383456.9996	IGHV_2		0.0
SRR1383456.10029	IGHV_2		0.04347826086956519
SRR1383456.9998	IGHV_27		0.13043478260869568
SRR1383456.10055	IGHV_22		0.0
SRR1383456.10022	IGHV_2		0.0
SRR1383456.10082	IGHV_3		0.0
SRR1383456.10123	IGHV_2		0.0
SRR1383456.10058	IGHV_3		0.0
SRR1383456.9986	IGHV_44		0.0
SRR1383456.10034	IGHV_26		0.0
SRR1383456.10085	IGHV_2		0.0
SRR1383456.10094	IGHV_7		0.0
SRR1383456.10170	IGHV_27		0.0
SRR1383456.10057	IGHV_30		0.0
SRR1383456.10157	IGHV_2		0.0
SRR1383456.10136	IGHV_22		0.0
SRR1383456.10024	IGHV_26		0.0
SRR1383456.10164	IGHV_45		0.040000000000000036
SRR1383456.10194	IGHV_2		0.0
SRR1383456.10131	IGHV_33		0.0
SRR1383456.10172	IGHV_17		0.0
SRR1383456.10233	IGHV_2		0.0
SRR1383456.10180	IGHV_17		0.0
SRR1383456.10234	IGHV_8		0.04166666666666663
SRR1383456.10159	IGHV_2		0.0
SRR1383456.10174	IGHV_27		0.0
SRR1383456.10277	IGHV_7		0.0
SRR1383456.10222	IGHV_27		0.13043478260869568
SRR1383456.10278	IGHV_40		0.0
SRR1383456.10181	IGHV_2		0.0
SRR1383456.10251	IGHV_45		0.07999999999999996
SRR1383456.10283	IGHV_7		0.0
SRR1383456.10300	IGHV_40		0.0
SRR1383456.10328	IGHV_10		0.17391304347826086
SRR1383456.10195	IGHV_10		0.04347826086956519
SRR1383456.10330	IGHV_28		0.0
SRR1383456.10284	IGHV_2		0.04347826086956519
SRR1383456.10327	IGHV_2		0.0
SRR1383456.10205	IGHV_26		0.0
SRR1383456.10311	IGHV_1		0.18181818181818177
SRR1383456.10340	IGHV_36		0.0
SRR1383456.10349	IGHV_43		0.0
SRR1383456.10199	IGHV_44		0.0
SRR1383456.10285	IGHV_32		0.0
SRR1383456.10355	IGHV_26		0.0
SRR1383456.10389	IGHV_1		0.045454545454545414
SRR1383456.10413	IGHV_35		0.6666666666666667
SRR1383456.10357	IGHV_44		0.6923076923076923
SRR1383456.10421	IGHV_44		0.0
SRR1383456.10374	IGHV_2		0.08695652173913049
SRR1383456.10406	IGHV_33		0.0
SRR1383456.10441	IGHV_10		0.04347826086956519
SRR1383456.10455	IGHV_2		0.0
SRR1383456.10445	IGHV_33		0.0
SRR1383456.10472	IGHV_33		0.0
SRR1383456.10492	IGHV_10		0.0
SRR1383456.10476	IGHV_2		0.0
SRR1383456.10488	IGHV_32		0.0
SRR1383456.10502	IGHV_28		0.04166666666666663
SRR1383456.10478	IGHV_1		0.0
SRR1383456.10506	IGHV_2		0.0
SRR1383456.10596	IGHV_3		0.0
SRR1383456.10604	IGHV_30		0.0
SRR1383456.10575	IGHV_6		0.04347826086956519
SRR1383456.10509	IGHV_13		0.0
SRR1383456.10640	IGHV_7		0.0
SRR1383456.10611	IGHV_17		0.0
SRR1383456.10550	IGHV_2		0.0
SRR1383456.10642	IGHV_32		0.0
SRR1383456.10613	IGHV_10		0.0
SRR1383456.10644	IGHV_14		0.0
SRR1383456.10653	IGHV_2		0.0
SRR1383456.10692	IGHV_14		0.0
SRR1383456.10690	IGHV_14		0.0
SRR1383456.10683	IGHV_3		0.0
SRR1383456.10684	IGHV_2		0.0
SRR1383456.10718	IGHV_14		0.045454545454545414
SRR1383456.10666	IGHV_8		0.04166666666666663
SRR1383456.10619	IGHV_40		0.0
SRR1383456.10719	IGHV_7		0.0
SRR1383456.10671	IGHV_13		0.04166666666666663
SRR1383456.10746	IGHV_41		0.0
SRR1383456.10758	IGHV_33		0.0
SRR1383456.10646	IGHV_6		0.0
SRR1383456.10755	IGHV_7		0.0
SRR1383456.10760	IGHV_26		0.0
SRR1383456.10740	IGHV_2		0.0
SRR1383456.10787	IGHV_44		0.0
SRR1383456.10837	IGHV_2		0.0
SRR1383456.10798	IGHV_9		0.0
SRR1383456.10765	IGHV_17		0.0
SRR1383456.10833	IGHV_2		0.0
SRR1383456.10828	IGHV_32		0.0
SRR1383456.10792	IGHV_12		0.0
SRR1383456.10848	IGHV_17		0.04761904761904767
SRR1383456.10829	IGHV_26		0.0
SRR1383456.10879	IGHV_2		0.0
SRR1383456.10866	IGHV_2		0.0
SRR1383456.10882	IGHV_10		0.0
SRR1383456.10936	IGHV_7		0.0
SRR1383456.10900	IGHV_10		0.0
SRR1383456.11048	IGHV_3		0.0
SRR1383456.10994	IGHV_2		0.0
SRR1383456.10796	IGHV_40		0.04166666666666663
SRR1383456.11007	IGHV_44		0.0
SRR1383456.11038	IGHV_13		0.04166666666666663
SRR1383456.11043	IGHV_33		0.0
SRR1383456.10993	IGHV_12		0.0
SRR1383456.11120	IGHV_17		0.0
SRR1383456.10884	IGHV_2		0.04347826086956519
SRR1383456.11126	IGHV_2		0.0
SRR1383456.11015	IGHV_2		0.0
SRR1383456.11031	IGHV_22		0.0
SRR1383456.11168	IGHV_10		0.0
SRR1383456.11188	IGHV_1		0.18181818181818177
SRR1383456.10902	IGHV_2		0.0
SRR1383456.11129	IGHV_2		0.0
SRR1383456.11302	IGHV_2		0.0
SRR1383456.11054	IGHV_11		0.0
SRR1383456.11166	IGHV_10		0.0
SRR1383456.11244	IGHV_2		0.04347826086956519
SRR1383456.11283	IGHV_42		0.04347826086956519
SRR1383456.11351	IGHV_1		0.0
SRR1383456.11321	IGHV_15		0.0
SRR1383456.11149	IGHV_32		0.0
SRR1383456.11354	IGHV_27		0.17391304347826086
SRR1383456.11242	IGHV_2		0.0
SRR1383456.11353	IGHV_2		0.0
SRR1383456.11378	IGHV_45		0.07999999999999996
SRR1383456.11371	IGHV_33		0.04347826086956519
SRR1383456.11288	IGHV_17		0.04761904761904767
SRR1383456.11418	IGHV_2		0.0
SRR1383456.11407	IGHV_10		0.0
SRR1383456.11387	IGHV_44		0.0
SRR1383456.11363	IGHV_10		0.0
SRR1383456.11425	IGHV_2		0.0
SRR1383456.11205	IGHV_36		0.0
SRR1383456.11515	IGHV_22		0.04166666666666663
SRR1383456.11468	IGHV_2		0.0
SRR1383456.11507	IGHV_42		0.4347826086956522
SRR1383456.11488	IGHV_2		0.0
SRR1383456.11459	IGHV_15		0.20833333333333337
SRR1383456.11491	IGHV_40		0.0
SRR1383456.11383	IGHV_22		0.0
SRR1383456.11461	IGHV_13		0.04166666666666663
SRR1383456.11432	IGHV_36		0.0
SRR1383456.11523	IGHV_7		0.0
SRR1383456.11539	IGHV_1		0.0
SRR1383456.11565	IGHV_3		0.0
SRR1383456.11555	IGHV_22		0.0
SRR1383456.11584	IGHV_10		0.0
SRR1383456.11666	IGHV_2		0.0
SRR1383456.11400	IGHV_2		0.0
SRR1383456.11649	IGHV_27		0.0
SRR1383456.11587	IGHV_2		0.0
SRR1383456.11540	IGHV_2		0.0
SRR1383456.11672	IGHV_2		0.0
SRR1383456.11669	IGHV_3		0.0
SRR1383456.11549	IGHV_33		0.0
SRR1383456.11567	IGHV_13		0.04166666666666663
SRR1383456.11677	IGHV_28		0.0
SRR1383456.11618	IGHV_2		0.0
SRR1383456.11682	IGHV_7		0.0
SRR1383456.11638	IGHV_2		0.0
SRR1383456.11686	IGHV_2		0.0
SRR1383456.11683	IGHV_13		0.04166666666666663
SRR1383456.11685	IGHV_2		0.0
SRR1383456.11713	IGHV_22		0.0
SRR1383456.11700	IGHV_44		0.0
SRR1383456.11730	IGHV_44		0.0
SRR1383456.11744	IGHV_6		0.0
SRR1383456.11720	IGHV_2		0.04347826086956519
SRR1383456.11689	IGHV_22		0.08333333333333337
SRR1383456.11737	IGHV_2		0.0
SRR1383456.11759	IGHV_2		0.0
SRR1383456.11724	IGHV_2		0.0
SRR1383456.11711	IGHV_27		0.13043478260869568
SRR1383456.11762	IGHV_37		0.44999999999999996
SRR1383456.11709	IGHV_32		0.0
SRR1383456.11799	IGHV_20		0.0
SRR1383456.11739	IGHV_36		0.04166666666666663
SRR1383456.11768	IGHV_21		0.0
SRR1383456.11765	IGHV_14		0.0
SRR1383456.11814	IGHV_30		0.0
SRR1383456.11810	IGHV_28		0.04166666666666663
SRR1383456.11812	IGHV_44		0.0
SRR1383456.11849	IGHV_27		0.13043478260869568
SRR1383456.11833	IGHV_33		0.0
SRR1383456.11875	IGHV_44		0.0
SRR1383456.11780	IGHV_41		0.04166666666666663
SRR1383456.11881	IGHV_2		0.0
SRR1383456.11879	IGHV_2		0.0
SRR1383456.11795	IGHV_21		0.0
SRR1383456.11825	IGHV_2		0.0
SRR1383456.11867	IGHV_30		0.0
SRR1383456.11883	IGHV_7		0.0
SRR1383456.11905	IGHV_7		0.0
SRR1383456.11906	IGHV_30		0.0
SRR1383456.11898	IGHV_2		0.0
SRR1383456.11844	IGHV_2		0.0
SRR1383456.11907	IGHV_11		0.0
SRR1383456.11913	IGHV_39		0.04166666666666663
SRR1383456.11904	IGHV_2		0.0
SRR1383456.11939	IGHV_14		0.0
SRR1383456.11930	IGHV_3		0.0
SRR1383456.11916	IGHV_33		0.0
SRR1383456.11910	IGHV_2		0.0
SRR1383456.11933	IGHV_41		0.0
SRR1383456.11834	IGHV_28		0.0
SRR1383456.11950	IGHV_10		0.0
SRR1383456.12018	IGHV_37		0.0
SRR1383456.12002	IGHV_32		0.0
SRR1383456.11987	IGHV_3		0.0
SRR1383456.12000	IGHV_10		0.0
SRR1383456.12057	IGHV_13		0.04166666666666663
SRR1383456.11960	IGHV_2		0.0
SRR1383456.12033	IGHV_33		0.0
SRR1383456.12034	IGHV_6		0.04347826086956519
SRR1383456.12062	IGHV_15		0.04166666666666663
SRR1383456.12122	IGHV_12		0.04166666666666663
SRR1383456.12070	IGHV_27		0.13043478260869568
SRR1383456.12046	IGHV_2		0.04347826086956519
SRR1383456.12074	IGHV_40		0.0
SRR1383456.12086	IGHV_12		0.04166666666666663
SRR1383456.11991	IGHV_2		0.0
SRR1383456.12152	IGHV_22		0.0
SRR1383456.12149	IGHV_14		0.0
SRR1383456.12159	IGHV_2		0.0
SRR1383456.11996	IGHV_17		0.0
SRR1383456.12124	IGHV_2		0.0
SRR1383456.12165	IGHV_37		0.19999999999999996
SRR1383456.12196	IGHV_33		0.0
SRR1383456.12229	IGHV_2		0.0
SRR1383456.12198	IGHV_17		0.0
SRR1383456.12178	IGHV_28		0.0
SRR1383456.12217	IGHV_2		0.0
SRR1383456.12163	IGHV_2		0.0
SRR1383456.12248	IGHV_4		0.21739130434782605
SRR1383456.12231	IGHV_13		0.04166666666666663
SRR1383456.12278	IGHV_2		0.0
SRR1383456.12234	IGHV_2		0.0
SRR1383456.12242	IGHV_32		0.0
SRR1383456.12256	IGHV_11		0.0
SRR1383456.12208	IGHV_3		0.0
SRR1383456.12280	IGHV_41		0.0
SRR1383456.12319	IGHV_27		0.0
SRR1383456.12277	IGHV_14		0.0
SRR1383456.12243	IGHV_13		0.04166666666666663
SRR1383456.12345	IGHV_21		0.0
SRR1383456.12314	IGHV_25		0.07692307692307687
SRR1383456.12379	IGHV_6		0.0
SRR1383456.12353	IGHV_2		0.0
SRR1383456.12350	IGHV_2		0.0
SRR1383456.12387	IGHV_5		0.0
SRR1383456.12333	IGHV_26		0.0
SRR1383456.12366	IGHV_26		0.0
SRR1383456.12357	IGHV_10		0.0
SRR1383456.12404	IGHV_3		0.0
SRR1383456.12305	IGHV_15		0.20833333333333337
SRR1383456.12392	IGHV_13		0.20833333333333337
SRR1383456.12363	IGHV_14		0.0
SRR1383456.12403	IGHV_2		0.0
SRR1383456.12435	IGHV_21		0.6666666666666667
SRR1383456.12425	IGHV_17		0.0
SRR1383456.12400	IGHV_7		0.0
SRR1383456.12415	IGHV_2		0.0
SRR1383456.12424	IGHV_36		0.04166666666666663
SRR1383456.12466	IGHV_11		0.0
SRR1383456.12469	IGHV_2		0.0
SRR1383456.12433	IGHV_17		0.1428571428571429
SRR1383456.12462	IGHV_2		0.0
SRR1383456.12497	IGHV_31		0.6153846153846154
SRR1383456.12499	IGHV_11		0.0
SRR1383456.12500	IGHV_45		0.07999999999999996
SRR1383456.12488	IGHV_14		0.0
SRR1383456.12479	IGHV_13		0.04166666666666663
SRR1383456.12521	IGHV_16		0.0
SRR1383456.12526	IGHV_2		0.04347826086956519
SRR1383456.12509	IGHV_17		0.5238095238095238
SRR1383456.12556	IGHV_8		0.0
SRR1383456.12505	IGHV_2		0.0
SRR1383456.12536	IGHV_3		0.0
SRR1383456.12540	IGHV_27		0.13043478260869568
SRR1383456.12552	IGHV_7		0.0
SRR1383456.12560	IGHV_2		0.0
SRR1383456.12545	IGHV_2		0.0
SRR1383456.12599	IGHV_39		0.04166666666666663
SRR1383456.12613	IGHV_32		0.04347826086956519
SRR1383456.12680	IGHV_14		0.0
SRR1383456.12581	IGHV_33		0.0
SRR1383456.12523	IGHV_32		0.0
SRR1383456.12611	IGHV_25		0.5769230769230769
SRR1383456.12639	IGHV_10		0.0
SRR1383456.12651	IGHV_5		0.6521739130434783
SRR1383456.12606	IGHV_2		0.0
SRR1383456.12671	IGHV_2		0.0
SRR1383456.12703	IGHV_12		0.04166666666666663
SRR1383456.12733	IGHV_2		0.04347826086956519
SRR1383456.12558	IGHV_22		0.0
SRR1383456.12766	IGHV_3		0.0
SRR1383456.12779	IGHV_45		0.040000000000000036
SRR1383456.12732	IGHV_2		0.0
SRR1383456.12789	IGHV_36		0.0
SRR1383456.12815	IGHV_2		0.0
SRR1383456.12675	IGHV_14		0.0
SRR1383456.12824	IGHV_14		0.0
SRR1383456.12782	IGHV_14		0.0
SRR1383456.12818	IGHV_2		0.0
SRR1383456.12839	IGHV_12		0.0
SRR1383456.12790	IGHV_2		0.0
SRR1383456.12831	IGHV_2		0.0
SRR1383456.12796	IGHV_37		0.09999999999999998
SRR1383456.12838	IGHV_7		0.0
SRR1383456.12887	IGHV_15		0.04166666666666663
SRR1383456.12920	IGHV_6		0.0
SRR1383456.12742	IGHV_36		0.0
SRR1383456.12894	IGHV_30		0.0
SRR1383456.12908	IGHV_2		0.0
SRR1383456.12912	IGHV_44		0.0
SRR1383456.12923	IGHV_2		0.0
SRR1383456.12884	IGHV_2		0.0
SRR1383456.12853	IGHV_27		0.04347826086956519
SRR1383456.12886	IGHV_14		0.0
SRR1383456.12911	IGHV_14		0.0
SRR1383456.12922	IGHV_2		0.0
SRR1383456.12924	IGHV_27		0.13043478260869568
SRR1383456.12921	IGHV_28		0.0
SRR1383456.12809	IGHV_15		0.04166666666666663
SRR1383456.12972	IGHV_17		0.04761904761904767
SRR1383456.12977	IGHV_44		0.0
SRR1383456.12997	IGHV_2		0.08695652173913049
SRR1383456.13007	IGHV_10		0.17391304347826086
SRR1383456.13010	IGHV_2		0.0
SRR1383456.13092	IGHV_14		0.0
SRR1383456.13071	IGHV_27		0.04347826086956519
SRR1383456.13064	IGHV_2		0.0
SRR1383456.13104	IGHV_27		0.13043478260869568
SRR1383456.13070	IGHV_10		0.04347826086956519
SRR1383456.13118	IGHV_27		0.13043478260869568
SRR1383456.13133	IGHV_17		0.7619047619047619
SRR1383456.12987	IGHV_26		0.18181818181818177
SRR1383456.13141	IGHV_37		0.0
SRR1383456.13106	IGHV_27		0.13043478260869568
SRR1383456.13143	IGHV_32		0.0
SRR1383456.13074	IGHV_13		0.04166666666666663
SRR1383456.13128	IGHV_3		0.0
SRR1383456.13156	IGHV_2		0.0
SRR1383456.13175	IGHV_10		0.0
SRR1383456.13191	IGHV_7		0.0
SRR1383456.13009	IGHV_7		0.0
SRR1383456.13203	IGHV_2		0.04347826086956519
SRR1383456.13142	IGHV_38		0.0
SRR1383456.13184	IGHV_2		0.0
SRR1383456.13216	IGHV_2		0.0
SRR1383456.13081	IGHV_7		0.0
SRR1383456.13209	IGHV_22		0.08333333333333337
SRR1383456.13229	IGHV_17		0.09523809523809523
SRR1383456.13295	IGHV_1		0.0
SRR1383456.13249	IGHV_28		0.04166666666666663
SRR1383456.13301	IGHV_2		0.0
SRR1383456.13250	IGHV_14		0.0
SRR1383456.13307	IGHV_9		0.04166666666666663
SRR1383456.13211	IGHV_6		0.0
SRR1383456.13201	IGHV_44		0.0
SRR1383456.13264	IGHV_10		0.0
SRR1383456.13540	IGHV_14		0.0
SRR1383456.13429	IGHV_14		0.0
SRR1383456.13472	IGHV_31		0.6153846153846154
SRR1383456.13321	IGHV_2		0.0
SRR1383456.13497	IGHV_2		0.04347826086956519
SRR1383456.13511	IGHV_26		0.0
SRR1383456.13352	IGHV_3		0.0
SRR1383456.13532	IGHV_17		0.04761904761904767
SRR1383456.13561	IGHV_11		0.0
SRR1383456.13581	IGHV_39		0.08333333333333337
SRR1383456.13602	IGHV_2		0.0
SRR1383456.13645	IGHV_21		0.0
SRR1383456.13567	IGHV_14		0.0
SRR1383456.13663	IGHV_37		0.0
SRR1383456.13651	IGHV_2		0.0
SRR1383456.13674	IGHV_17		0.04761904761904767
SRR1383456.13670	IGHV_2		0.0
SRR1383456.13538	IGHV_17		0.0
SRR1383456.13641	IGHV_36		0.04166666666666663
SRR1383456.13661	IGHV_13		0.04166666666666663
SRR1383456.13562	IGHV_2		0.0
SRR1383456.13699	IGHV_32		0.0
SRR1383456.13734	IGHV_14		0.0
SRR1383456.13739	IGHV_7		0.0
SRR1383456.13768	IGHV_27		0.08695652173913049
SRR1383456.13765	IGHV_40		0.04166666666666663
SRR1383456.13797	IGHV_4		0.6521739130434783
SRR1383456.13803	IGHV_12		0.04166666666666663
SRR1383456.13698	IGHV_10		0.0
SRR1383456.13687	IGHV_36		0.0
SRR1383456.13777	IGHV_22		0.0
SRR1383456.13787	IGHV_7		0.0
SRR1383456.13717	IGHV_10		0.0
SRR1383456.13817	IGHV_10		0.0
SRR1383456.13820	IGHV_43		0.6923076923076923
SRR1383456.13737	IGHV_10		0.0
SRR1383456.13889	IGHV_44		0.0
SRR1383456.13838	IGHV_2		0.0
SRR1383456.13841	IGHV_2		0.0
SRR1383456.13798	IGHV_2		0.0
SRR1383456.13823	IGHV_7		0.0
SRR1383456.13908	IGHV_25		0.07692307692307687
SRR1383456.13905	IGHV_40		0.0
SRR1383456.13914	IGHV_10		0.17391304347826086
SRR1383456.13958	IGHV_2		0.0
SRR1383456.13929	IGHV_33		0.0
SRR1383456.13936	IGHV_2		0.0
SRR1383456.13870	IGHV_32		0.0
SRR1383456.13960	IGHV_21		0.0
SRR1383456.13924	IGHV_6		0.0
SRR1383456.13964	IGHV_3		0.6538461538461539
SRR1383456.13967	IGHV_13		0.0
SRR1383456.13994	IGHV_2		0.0
SRR1383456.14000	IGHV_15		0.0
SRR1383456.13855	IGHV_17		0.0
SRR1383456.13918	IGHV_33		0.0
SRR1383456.14047	IGHV_27		0.13043478260869568
SRR1383456.14016	IGHV_21		0.04166666666666663
SRR1383456.13986	IGHV_28		0.04166666666666663
SRR1383456.14111	IGHV_2		0.0
SRR1383456.14045	IGHV_22		0.0
SRR1383456.14040	IGHV_17		0.04761904761904767
SRR1383456.13991	IGHV_35		0.5238095238095238
SRR1383456.14122	IGHV_36		0.0
SRR1383456.14009	IGHV_3		0.7307692307692308
SRR1383456.14093	IGHV_27		0.13043478260869568
SRR1383456.14075	IGHV_13		0.0
SRR1383456.14118	IGHV_37		0.25
SRR1383456.14180	IGHV_11		0.04347826086956519
SRR1383456.14104	IGHV_30		0.0
SRR1383456.14204	IGHV_21		0.0
SRR1383456.14119	IGHV_10		0.0
SRR1383456.14124	IGHV_9		0.45833333333333337
SRR1383456.14129	IGHV_8		0.0
SRR1383456.14158	IGHV_8		0.0
SRR1383456.14153	IGHV_37		0.050000000000000044
SRR1383456.14131	IGHV_45		0.07999999999999996
SRR1383456.14191	IGHV_16		0.0
SRR1383456.14247	IGHV_27		0.13043478260869568
SRR1383456.14032	IGHV_42		0.17391304347826086
